source,id,label,caption,url
ww,162603,_ talking with _,"Secretary of Defense and Mrs. _ (left) chat with Mr. _ (right) during a Pentagon reception and film preview of the Dreamworks film on combat cameramen ""Shooting War"" on Oct. 4, 2000. _, a Time Magazine film critic, produced the 90-minute documentary about World War II combat photographers. Secretary and Mrs. _ invited 250 defense leaders, commanders and corporate executives to the Department of Defense tribute to the military's past and present combat cameramen.",
ww,164073,_ playing basketball with _,_ driving at the August 2009 Elite 24 Training event,
ww,165667,_ fighting for the soccer ball with _,_ and _ fighting for the ball on a friendly game between Peñarol and Real Madrid,
ww,166198,_ performing a dance with _,I am re-uploading this picture as admin _ suggested me to do it from the system!,
ww,168588,_ shaking hands with _,"Secretary of Defense _ greets Army Staff Sergeant _, in his office at the Pentagon, Feb. 12, 2013. _ was presented the Medal of Honor yesterday at the White House by President _.",
ww,169933,_ coaching _ in basketball,"Camp Arifjan, KW - _, Indiana University head coach, dribbles arouand a Camp Arifjan player while teaching a basketball drill during the Operation Hardwood II basketball tournament May 24 at Camp Arifjan.",
ww,170332,_ placing food in front of _,"OAKLAND PARK, Fla. (April 28, 2011) _, owner of Hugh's Culinary in Oakland Park, Fla., places a dish of food made by sea service culinary professional contestants between Fleet Week Galley Wars 2011 judges, Vice Adm. _, commander of U.S. 2nd Fleet, left, and Rear Adm. _, commander of Navy Region Southeast.",
ww,173316,_ paying respects to _,"President _ pays his respects as he welcomes Cardinal _ during a courtesy call at the Music Room in Malacañan Palace on July 13, 2016.",
ww,174208,_ leading _ in a procession,"Lagos, Nigeria (June 2, 2006) - A delegation of Naval Commanding Officers representing Navies from around the world, are led in procession behind the Obo of Lagos Nigeria by Commander, _ Six Zero (COMDESRON-60), Commodore _. The _ is a spiritual leader in Nigerian culture with the respect of royalty. _ is in Nigeria aboard the guided-missile destroyer USS Barry (DDG 52) to participate in the Golden Jubilee, celebrating the 50th anniversary of the Nigerian Navy. _ is currently operating in the Gulf of Guinea in support of Commander, Naval Forces Europe strategic initiative of strengthening enduring and emerging partnerships.",
ww,174567,_ swearing in _,Speaker _ swears in Rep. _ for his second term in Congress. Rep. Nunes' wife _ is holding the bible (Jan 2005),
ww,176886,_ walking under an umbrella with _,"Canadian Prime Minister _ and his wife, _, arriving at St Isaac\'s Cathedral.ST PETERSBURG. Chinese President _ arriving at St Isaac\'s Cathedral.",
ww,178757,_ participating in a religious ceremony with _,"President _ lit a sixth candle of Chanukah with the fighters and fighters of the Shahar Battalion, a combat rescue battalion in the Home Front Command. Photo Credit: _ / GPO.",
ww,180681,_ talking with _,"U.S. President _ conversing with Philippine President _ during the U.S.-ASEAN Summit in Rancho Mirage, California on February 17, 2016.",
ww,180732,_ performing a ceremony with _,"Maj. Gen. _, right, commanding general of 2nd Marine Aircraft Wing (Forward), and Sgt. Maj. _ case the colors of 2nd MAW (Fwd) during a ceremony aboard Marine Corps Air Station Cherry Point, N.C., March 16.",
ww,182982,_ wrestling _,_ submits _ with his variation of the Torture Rack.,
ww,183473,_ working on a construction project with _,"Seabees from Naval Mobile Construction Battalion 1 Detail Chinhae, hold string that is tied to wood with a 4-inch marker, while Engineering Aide 2nd Class _ marks where the ground needs to be raised Feb. 22, 2014. Aligned with Secretary of the Navy _ four priorities of people, platforms, partnerships and power, NMCB 1 will deliver the Navy's forward presence through its work with several host nations at its CCADs in the Pacific and will continue to conduct construction operations in the Northern Command.",
ww,183603,_ fitting _ in a flight suit,"_ is fitted in a flight suit April 20, aboard Kentucky Air National Guard Base. _ was being fitted in order to make sure he had a working suit before flying in a T/AV-8B Harrier during the Thunder Over Louisville air show April 21. Marine Attack Training Squadron 203 provided the harrier for _ to fly in during the air show.",
ww,185487,_ touring a memorial with _,"U.S. Defense Secretary _ tours the Australian War Memorial in Canberra, Australia, with retired Australian Maj. Gen. _, the memorial's director, Feb. 24, 2008.",
ww,187313,_ putting his arm around _,"Commandant of the Marine Corps Gen. _, right, puts his arm around Sgt. _, an avionics and weapons technician with Marine Light Attack Helicopter Squadron 267, at Camp Bastion, Afghanistan Sept. 23. _ was awarded the Purple Heart for injuries he sustained during combat.",
ww,190212,_ acknowledging _,"President _ acknowledges _, Speaker of the Knesset, as he visits the Israeli parliament Thursday, May 15, 2008, in Jerusalem. At right is Israel’s President _.",
ww,192541,_ giving an award to _,"Lt. Gen. _, commander and president, Air University, inducts Lt. Gen. _, armed forces inspector general, Netherlands, into the International Honor Roll, Dec. 3, 2014. Hoitink attended AWC.",
ww,193931,_ presenting flowers to _,"A U.S. Marine presents flowers to _, wife of Air Force Gen. _. _, during the U.S. Transportation Command change-of-command ceremony at Scott Air Force Base, Ill, Oct. 14, 2011. During the ceremony Air Force Gen. _ succeeded _ as Transcom commander.",
ww,195824,_ performing a comedy show with _,"Pipar og Salt is a Faroese comedy group consistnig mainly of two men: _ and _. Some years after they started their act _ became a politician himself. He was elected for the Faroese parliament, the Løgting in 2008 for _. But in 2011 he left the party, and shortly after he joined _ (The Socialist Party) and got elected for the Danish Folketing.",
ww,198254,_ guarding _ in a basketball game,_ tries to guard _.,
ww,199086,_ shaking hands with _,"On March 7, U.S. Secretary of State _ inaugurated the Secretary's International Women of Courage Award. (Left to right) _ of Zimbabwe; Dr. _ of Indonesia; Secretary of State _; _ of the Maldives; _ of Argentina; _ of Afghanistan.",
ww,200376,_ removing a stole from _,"Maj. Gen. _, 1st Armored Division and Fort Bliss commanding general, removes the 1st Armored Division stole from Lt. Col. _, outgoing division chaplain, during the Passing of the Stole ceremony at the 1st Armored Division chapel, Fort Bliss, Texas, Thursday, Feb. 5, 2015. Lt. Col. _ replaces _ as the division chaplain. _)",
ww,204119,_ praying with _,"Retired Col. _, Medal of Honor recipient, prays during the invocation at a wreath laying ceremony at the Marine Corps War Memorial Feb. 23, 2011. _ during the battle of _.",
ww,204822,_ pinning an insignia to _,"Army Gen. _ wife _, right, and son, Army Capt. _, add the new four-star rank insignia to his uniform during his promotion ceremony on Fort Monroe, Va., Dec. 8, 2008.",
ww,204827,_ wrestling with _,"_ (right) striking _ at a Smash Wrestling show at Fanshaw College in London, ON",
ww,205065,_ performing music with _,"_ and _ ere _ and _. Here in concert at Club W71, _.",
ww,205697,_ clasping hands with _,"Behind the Cosmonaut Hotel crew quarters in Baikonur, Kazakhstan, Expedition 42/43 crewmembers _ of NASA (left), _ of the Russian Federal Space Agency (Roscosmos, center) and _ of the European Space Agency (right) clasp hands as they pose for pictures Nov. 18 near the end of their pre-flight training. Virts, Cristoforetti and Shkaplerov will launch Nov. 24, Kazakh time, from the Baikonur Cosmodrome in the Soyuz TMA-15M spacecraft for a 5 ½ month mission on the International Space Station.",
ww,205853,_ posing for a photo with _,"Glee Star _ and wife, Dr. _ with Gay Rights Activists married couple _ and _ at P-FLAG 2010's Charitable Event at the London Hotel in West Hollywood, California. Shows _ continued commitment to the Gay community.",
ww,207631,_ cutting a cake with _,"Ambassador to Greece _, left, and _, Greece Mayor _ cut a ceremonial cake during a reception aboard the amphibious transport dock ship USS San Antonio (LPD 17).",
ww,210177,_ talking with _,"Secretary of Defense _ and Lt. Gen. _ reflect on the past weeks' events in Iraq while flying en route to Camp Victory on an U.S. Army CH-47E Chinook helicopter on May 13, 2004. _ traveled to Iraq to visit the troops in Baghdad and Abu Ghraib.",
ww,210313,_ hugging _,"Former President _ hugs his wife _ after his farewell address on Joint Base Andrews, Md., Jan. 20, 2017. Throughout his eight-year tenure as president, _ traveled to and from JBA aboard Air Force One more than 600 times, traveling around the world.",
ww,210743,_ coaching _,Naval Academy football team head coach _ sends the teams next play in with Midshipman 1st Class _. The _ defeated the Duke Blue Devils 27-12 in the season opener for both teams.,
ww,211593,_ wrestling with _,"ARABIAN GULF (April 16, 2012) Ultimate Fighting Championship (UFC) fighter _ and a Marine demonstrate wrestling moves in the hangar bay aboard the aircraft carrier USS Enterprise (CVN 65).",
ww,212060,_ singing hymns with _,"U.S. Army Gen. _, International Security Assistance Force commanding general from Cornwall on Hudson, N.Y., sings a Christmas hymn along with the congregation during a candlelight service on Forward Operating Base Shank, Dec. 24. _, battalion chaplain for 94th Brigade Support Battalion, 4th Brigade Combat Team, 10th Mountain Division, from Woodsfield, Ohio, sings in the background.",
ww,212629,_ defending against _ in a basketball game,_ defends the rim against _ at the 2016 McDonald's All-American Boys Game,
ww,213072,_ interviewing _,"CHATTANOOGA, Tenn. (June 10, 2009) Master Chief Petty Officer of the Navy (MCPON) _ appears on the WDEF News 12 morning show with _ to talk about Chattanooga Navy Week 2009.",
ww,213614,_ watching _ put on a space suit,Astronaut _ suiting up,
ww,213882,_ speaking on a panel with _,"_ and _ photographed in Montreal, Quebec, Canada at the Salon du livre de Montréal 2016.",
ww,214178,_ checking a map with _,"From left, _, a child development center director; _, an airman and family services flight chief; and _, a family and child care coordinator, all from Moody Air Force Base, Ga., check the map to find their next workshop during the Defense Department's Joint Family Readiness Conference in Chicago, Sept. 2, 2009.",
ww,221982,_ hugging _,"U.S. Marine Corps Gen. _, right foreground, embraces Army Gen. _, the commander of U.S. Central Command, during the International Security Assistance Force and U.S. Forces-Afghanistan change of command ceremony Aug. 26, 2014, in Kabul, Afghanistan. During the event, _ relinquished command to Army Gen. _, left.",
ww,222589,_ photographing _,"Dr. _ (born January 7, 1963) is an American politician and physician. Since 2011, _ has served in the United States Senate as a member of the Republican Party representing Kentucky. He is the son of former U.S. Representative _ of Texas. Born in Pittsburgh, Pennsylvania, _ attended Baylor University and is a graduate of the Duke University School of Medicine. _ began practicing ophthalmology in 1993 in Bowling Green, Kentucky, and established his own clinic in December 2007. Throughout Paul's life, he volunteered for his father's campaigns. In 2010, _ entered politics by running for a seat in the United States Senate. _ has described himself as a Constitutional conservative and a supporter of the Tea Party movement, and has advocated for a balanced budget amendment, term limits, and privacy reform. On April 7, 2015, _ officially announced his candidacy for the Republican nomination for the 2016 U.S. presidential election.",
